,NP Name,trail_id,name,trail_type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,"length, miles","ascent, ft","descent, ft","high, ft","low, ft",latitude,longitude,conditionStatus,conditionDetails,conditionDate
53,Acadia,7007505,Gorham Mountain Trail,Trail,An intermediate trail with great ocean views.,blueBlack,4.1,17,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007505/gorham-mountain-trail,https://cdn2.apstatic.com/photos/hike/7029041_sqsmall_1554919794.jpg,https://cdn2.apstatic.com/photos/hike/7029041_small_1554919794.jpg,https://cdn2.apstatic.com/photos/hike/7029041_smallMed_1554919794.jpg,https://cdn2.apstatic.com/photos/hike/7029041_medium_1554919794.jpg,1.5,487,-218,512,71,44.3166,-68.1918,Unknown,,1970-01-01 00:00:00
54,Acadia,7009618,Eagle/Bubble Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009618/eaglebubble-connector,,,,,0.3,0,-51,336,284,44.3502,-68.2413,Unknown,,1970-01-01 00:00:00
55,Acadia,7007394,Cadillac West Face Trail,Trail,The shortest route to the top of Cadillac Mountain.,black,4.1,9,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007394/cadillac-west-face-trail,https://cdn2.apstatic.com/photos/hike/7014350_sqsmall_1554824169.jpg,https://cdn2.apstatic.com/photos/hike/7014350_small_1554824169.jpg,https://cdn2.apstatic.com/photos/hike/7014350_smallMed_1554824169.jpg,https://cdn2.apstatic.com/photos/hike/7014350_medium_1554824169.jpg,0.8,1050,-5,1377,332,44.3495,-68.2409,Unknown,,1970-01-01 00:00:00
56,Acadia,7007507,Great Meadow Loop,Trail,Needs Adoption,green,3.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007507/great-meadow-loop,,,,,2.2,94,-73,114,41,44.3803,-68.2064,Unknown,,1970-01-01 00:00:00
57,Acadia,7009617,Eagle/Bubble Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009617/eaglebubble-connector,,,,,0.0,0,0,283,283,44.3537,-68.2448,Unknown,,1970-01-01 00:00:00
58,Acadia,7007366,Kebo Mountain Trail,Trail,Needs Summary,blueBlack,3.5,2,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007366/kebo-mountain-trail,,,,,0.8,285,-197,406,193,44.3769,-68.219,Unknown,,1970-01-01 00:00:00
59,Acadia,7007378,Bubble & Jordan Ponds Path,Trail,Needs Adoption,blue,2.8,4,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007378/bubble-jordan-ponds-path,https://cdn2.apstatic.com/photos/hike/7019496_sqsmall_1554836895.jpg,https://cdn2.apstatic.com/photos/hike/7019496_small_1554836895.jpg,https://cdn2.apstatic.com/photos/hike/7019496_smallMed_1554836895.jpg,https://cdn2.apstatic.com/photos/hike/7019496_medium_1554836895.jpg,1.6,202,-322,573,278,44.3349,-68.2342,Unknown,,1970-01-01 00:00:00
60,Acadia,7007409,Eagles Crag Trail,Connector,,black,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007409/eagles-crag-trail,,,,,0.3,131,-6,696,570,44.324,-68.2192,Unknown,,1970-01-01 00:00:00
61,Acadia,7007386,Gorge Path,Trail,A worthy challenge on the descent or ascent.,black,4.6,17,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007386/gorge-path,https://cdn2.apstatic.com/photos/hike/7068435_sqsmall_1585256268.jpg,https://cdn2.apstatic.com/photos/hike/7068435_small_1585256268.jpg,https://cdn2.apstatic.com/photos/hike/7068435_smallMed_1585256268.jpg,https://cdn2.apstatic.com/photos/hike/7068435_medium_1585256268.jpg,2.0,1275,-3,1475,203,44.3771,-68.223,Minor Issues,"Muddy, Icy - Cadillac North Ridge was a little icy but navigable in the dark, Gorge Path was extremely icy and due to that not very well marked and dangerous, connection to Kebo Brook Trail from Gorge was easy with minimal ice.",2020-03-18 08:28:03
62,Acadia,7007405,Pemetic Northwest Trail,Trail,"The steepest, rockiest, most aggressive path on Pemetic - an Acadian peak with great top-down views.",black,4.5,11,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007405/pemetic-northwest-trail,,,,,0.5,728,0,1187,459,44.3412,-68.2502,Unknown,,1970-01-01 00:00:00
63,Acadia,7019090,Bubbles Divide Trail,Trail,A short path that splits Acadia’s iconic “Bubbles” and has the easiest access to famed Bubble Rock.,blue,3.8,6,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7019090/bubbles-divide-trail,https://cdn2.apstatic.com/photos/hike/7030214_sqsmall_1554926497.jpg,https://cdn2.apstatic.com/photos/hike/7030214_small_1554926497.jpg,https://cdn2.apstatic.com/photos/hike/7030214_smallMed_1554926497.jpg,https://cdn2.apstatic.com/photos/hike/7030214_medium_1554926497.jpg,0.5,144,-330,613,283,44.3411,-68.2505,Unknown,,1970-01-01 00:00:00
64,Acadia,7009619,Eagle Lake Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009619/eagle-lake-connector,,,,,0.0,0,0,455,454,44.3527,-68.2637,Unknown,,1970-01-01 00:00:00
65,Acadia,7009621,Eagle Lake Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009621/eagle-lake-connector,,,,,0.0,0,-1,468,467,44.3514,-68.2659,Unknown,,1970-01-01 00:00:00
66,Acadia,7009620,Eagle Lake Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009620/eagle-lake-connector,,,,,0.2,15,0,467,453,44.353,-68.264,Unknown,,1970-01-01 00:00:00
67,Acadia,7009594,Seven Sisters/Bridges,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009594/seven-sistersbridges,,,,,0.0,0,-1,468,467,44.3517,-68.2664,Unknown,,1970-01-01 00:00:00
68,Acadia,7007383,Cadillac North Ridge Trail,Trail,"One of the best routes to the top of Cadillac Mountain, offering terrific views of Bar Harbor.",black,4.7,38,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007383/cadillac-north-ridge-trail,https://cdn2.apstatic.com/photos/hike/7014956_sqsmall_1554825601.jpg,https://cdn2.apstatic.com/photos/hike/7014956_small_1554825601.jpg,https://cdn2.apstatic.com/photos/hike/7014956_smallMed_1554825601.jpg,https://cdn2.apstatic.com/photos/hike/7014956_medium_1554825601.jpg,2.1,1086,0,1493,407,44.3785,-68.2295,Minor Issues,"Muddy, Icy - Cadillac North Ridge was a little icy but navigable in the dark, Gorge Path was extremely icy and due to that not very well marked and dangerous, connection to Kebo Brook Trail from Gorge was easy with minimal ice.",2020-03-18 08:28:03
69,Acadia,7007404,Pemetic North Ridge Trail,Trail,A steep but rewarding hike up the north side of one of Acadia's best peaks ending with a 360˚ view.,black,4.2,5,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007404/pemetic-north-ridge-trail,,,,,1.3,23,-920,1236,333,44.3358,-68.2456,All Clear,Fallen Trees,2020-04-29 11:01:44
70,Acadia,7039617,Kebo Brook Connector,Connector,,blue,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7039617/kebo-brook-connector,,,,,0.1,0,-31,387,356,44.3786,-68.23,Unknown,,1970-01-01 00:00:00
71,Acadia,7007391,Eagle Lake Trail,Trail,A relatively quiet and well-forested path that lines the southern part of Acadia’s most popular lake,blueBlack,3.0,2,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007391/eagle-lake-trail,,,,,1.8,127,-121,306,275,44.3608,-68.2573,Unknown,,1970-01-01 00:00:00
72,Acadia,7007474,Jordan Pond Carry Access,Connector,,black,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007474/jordan-pond-carry-access,,,,,0.1,62,0,441,379,44.3379,-68.2518,Unknown,,1970-01-01 00:00:00
73,Acadia,7007423,Cadillac South Ridge Trail,Trail,Great views of the southern shore of Mount Desert Island on the way to Cadillac's summit.,blueBlack,4.7,31,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007423/cadillac-south-ridge-trail,https://cdn2.apstatic.com/photos/hike/7014359_sqsmall_1554824184.jpg,https://cdn2.apstatic.com/photos/hike/7014359_small_1554824184.jpg,https://cdn2.apstatic.com/photos/hike/7014359_smallMed_1554824184.jpg,https://cdn2.apstatic.com/photos/hike/7014359_medium_1554824184.jpg,4.0,1473,-142,1517,149,44.3057,-68.2074,Unknown,,1970-01-01 00:00:00
74,Acadia,7039608,Kebo Brook Trail,Trail,Needs Summary,greenBlue,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7039608/kebo-brook-trail,https://cdn2.apstatic.com/photos/hike/7043577_sqsmall_1555108542.jpg,https://cdn2.apstatic.com/photos/hike/7043577_small_1555108542.jpg,https://cdn2.apstatic.com/photos/hike/7043577_smallMed_1555108542.jpg,https://cdn2.apstatic.com/photos/hike/7043577_medium_1555108542.jpg,1.1,28,-290,368,90,44.3796,-68.2323,Minor Issues,"Muddy, Icy - Cadillac North Ridge was a little icy but navigable in the dark, Gorge Path was extremely icy and due to that not very well marked and dangerous, connection to Kebo Brook Trail from Gorge was easy with minimal ice.",2020-03-18 08:28:03
75,Acadia,7035328,Pemetic East Cliff Trail,Connector,,black,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7035328/pemetic-east-cliff-trail,https://cdn2.apstatic.com/photos/hike/7035629_sqsmall_1555020565.jpg,https://cdn2.apstatic.com/photos/hike/7035629_small_1555020565.jpg,https://cdn2.apstatic.com/photos/hike/7035629_smallMed_1555020565.jpg,https://cdn2.apstatic.com/photos/hike/7035629_medium_1555020565.jpg,0.3,0,-367,944,577,44.3292,-68.2431,Unknown,,1970-01-01 00:00:00
76,Acadia,7007497,Bubbles Trail,Trail,Enjoy stunning views from two of the most famous peaks in Acadia.,black,4.7,26,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007497/bubbles-trail,https://cdn2.apstatic.com/photos/hike/7014144_sqsmall_1554823867.jpg,https://cdn2.apstatic.com/photos/hike/7014144_small_1554823867.jpg,https://cdn2.apstatic.com/photos/hike/7014144_smallMed_1554823867.jpg,https://cdn2.apstatic.com/photos/hike/7014144_medium_1554823867.jpg,2.3,824,-818,852,292,44.3358,-68.2535,Unknown,,1970-01-01 00:00:00
77,Acadia,7007509,Jordan Pond Carry,Trail,"A gentle, well-forested, path that quickly links two of Acadia’s most iconic water spots together.",greenBlue,4.0,3,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007509/jordan-pond-carry,https://cdn2.apstatic.com/photos/hike/7014144_sqsmall_1554823867.jpg,https://cdn2.apstatic.com/photos/hike/7014144_small_1554823867.jpg,https://cdn2.apstatic.com/photos/hike/7014144_smallMed_1554823867.jpg,https://cdn2.apstatic.com/photos/hike/7014144_medium_1554823867.jpg,1.1,178,-182,462,279,44.3357,-68.2536,Unknown,,1970-01-01 00:00:00
78,Acadia,7007411,Hunters Brook Trail,Trail,Needs Adoption,blueBlack,3.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007411/hunters-brook-trail,,,,,2.6,748,-471,672,73,44.3098,-68.2226,Unknown,,1970-01-01 00:00:00
79,Acadia,7007402,Sargent East Cliffs Trail,Trail,"A short, ""great views"" connector between the Jordan Cliffs, Deer Brook, and Sargent Mountain Trails.",black,4.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007402/sargent-east-cliffs-trail,,,,,0.6,740,-1,1362,622,44.3394,-68.2646,Unknown,,1970-01-01 00:00:00
80,Acadia,7007458,Triad Trail,Trail,Needs Adoption,blueBlack,3.5,2,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007458/triad-trail,,,,,1.1,444,-135,693,266,44.3161,-68.2338,Unknown,,1970-01-01 00:00:00
81,Acadia,7007407,Pemetic South Ridge Trail,Trail,"Pemetic Mt’s “easiest” ascent, which climbs out of a piney forest to a rocky summit with great views",blueBlack,4.6,13,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007407/pemetic-south-ridge-trail,https://cdn2.apstatic.com/photos/hike/7035629_sqsmall_1555020565.jpg,https://cdn2.apstatic.com/photos/hike/7035629_small_1555020565.jpg,https://cdn2.apstatic.com/photos/hike/7035629_smallMed_1555020565.jpg,https://cdn2.apstatic.com/photos/hike/7035629_medium_1555020565.jpg,1.1,780,-18,1238,476,44.3225,-68.243,Unknown,,1970-01-01 00:00:00
82,Acadia,7007413,Triad Pass,Connector,,blue,5.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007413/triad-pass,,,,,0.1,3,-20,497,477,44.3211,-68.241,Unknown,,1970-01-01 00:00:00
83,Acadia,7009613,Jordan/Wildwood,Trail,One of Acadia's famed Carriage Roads. The best example of brokenstone roads in the U.S. today.,green,3.5,2,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009613/jordanwildwood,https://cdn2.apstatic.com/photos/hike/7019618_sqsmall_1554836969.jpg,https://cdn2.apstatic.com/photos/hike/7019618_small_1554836969.jpg,https://cdn2.apstatic.com/photos/hike/7019618_smallMed_1554836969.jpg,https://cdn2.apstatic.com/photos/hike/7019618_medium_1554836969.jpg,1.3,100,-88,357,275,44.316,-68.2344,Unknown,,1970-01-01 00:00:00
84,Acadia,7009615,Day Mt Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009615/day-mt-connector,,,,,0.0,1,0,280,279,44.316,-68.2344,Unknown,,1970-01-01 00:00:00
85,Acadia,7009616,Bubble/Wildwood,Trail,One of Acadia's famed Carriage Roads. The best example of brokenstone roads in the U.S. today.,green,4.0,3,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009616/bubblewildwood,https://cdn2.apstatic.com/photos/hike/7024506_sqsmall_1554847093.jpg,https://cdn2.apstatic.com/photos/hike/7024506_small_1554847093.jpg,https://cdn2.apstatic.com/photos/hike/7024506_smallMed_1554847093.jpg,https://cdn2.apstatic.com/photos/hike/7024506_medium_1554847093.jpg,2.9,173,-119,429,283,44.316,-68.2344,Unknown,,1970-01-01 00:00:00
86,Acadia,7007432,Day Mountain Trail,Trail,Needs Adoption,blue,5.0,2,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007432/day-mountain-trail,,,,,1.4,290,-334,573,250,44.3157,-68.234,Unknown,,1970-01-01 00:00:00
87,Acadia,7007501,Duck Brook Connector,Trail,Short connector trail from RT 3 and nearby hotels to Duck Brook Rd,blue,2.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007501/duck-brook-connector,https://cdn2.apstatic.com/photos/hike/7063621_sqsmall_1570542741.jpg,https://cdn2.apstatic.com/photos/hike/7063621_small_1570542741.jpg,https://cdn2.apstatic.com/photos/hike/7063621_smallMed_1570542741.jpg,https://cdn2.apstatic.com/photos/hike/7063621_medium_1570542741.jpg,0.5,131,0,213,82,44.3948,-68.2236,Unknown,,1970-01-01 00:00:00
88,Acadia,7007375,Penobscot East Trail,Trail,A short and rocky connector between Jordan Cliffs and Penobscot Mt with great views of Jordan Pond.,blueBlack,3.7,3,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007375/penobscot-east-trail,https://cdn2.apstatic.com/photos/hike/7024504_sqsmall_1554847088.jpg,https://cdn2.apstatic.com/photos/hike/7024504_small_1554847088.jpg,https://cdn2.apstatic.com/photos/hike/7024504_smallMed_1554847088.jpg,https://cdn2.apstatic.com/photos/hike/7024504_medium_1554847088.jpg,0.3,304,0,1178,874,44.3359,-68.2632,Unknown,,1970-01-01 00:00:00
89,Acadia,7007596,Little Hunters Beach Trail,Connector,,black,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007596/little-hunters-beach-trail,,,,,0.0,13,0,32,20,44.2984,-68.2114,Unknown,,1970-01-01 00:00:00
90,Acadia,7009592,Aunt Betty Pond Connector,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009592/aunt-betty-pond-connector,,,,,0.0,1,0,301,300,44.3761,-68.2531,Unknown,,1970-01-01 00:00:00
91,Acadia,7009614,Wildwood Connector,Connector,,blue,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009614/wildwood-connector,,,,,0.2,47,0,274,228,44.3149,-68.237,Unknown,,1970-01-01 00:00:00
92,Acadia,7007430,Hunters Beach Trail,Connector,,blue,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007430/hunters-beach-trail,,,,,0.3,0,-69,78,9,44.3025,-68.2211,Unknown,,1970-01-01 00:00:00
93,Acadia,7007478,Jordan Pond Nature Trail,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007478/jordan-pond-nature-trail,https://cdn2.apstatic.com/photos/hike/7019496_sqsmall_1554836895.jpg,https://cdn2.apstatic.com/photos/hike/7019496_small_1554836895.jpg,https://cdn2.apstatic.com/photos/hike/7019496_smallMed_1554836895.jpg,https://cdn2.apstatic.com/photos/hike/7019496_medium_1554836895.jpg,0.2,20,-9,298,278,44.3236,-68.2506,Unknown,,1970-01-01 00:00:00
94,Acadia,7009589,Eagle Lake Parking,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009589/eagle-lake-parking,,,,,0.0,0,0,281,281,44.3779,-68.2527,Unknown,,1970-01-01 00:00:00
95,Acadia,7009587,Witch Hole Connector,Trail,One of Acadia's famed Carriage Roads. The best example of brokenstone roads in the U.S. today.,green,4.3,3,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009587/witch-hole-connector,,,,,1.2,21,-50,284,253,44.3775,-68.2533,Unknown,,1970-01-01 00:00:00
96,Acadia,7009591,Aunt Betty Pond,Trail,One of Acadia's famed Carriage Roads. The best example of brokenstone roads in the U.S. today.,green,4.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009591/aunt-betty-pond,,,,,2.6,211,-151,406,217,44.3654,-68.2714,Unknown,,1970-01-01 00:00:00
97,Acadia,7009593,Seven Sisters/Bridges,Trail,One of Acadia's famed Carriage Roads. The best example of brokenstone roads in the U.S. today.,green,4.0,1,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009593/seven-sistersbridges,,,,,1.2,233,-5,469,237,44.3654,-68.2714,Unknown,,1970-01-01 00:00:00
98,Acadia,7009586,Duck Brook Bridge,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009586/duck-brook-bridge,,,,,0.0,0,0,222,222,44.3914,-68.2356,Unknown,,1970-01-01 00:00:00
99,Acadia,7007372,Deer Brook Trail,Trail,This Trail connects the Penobscot Mountain Trail to the Jordan Pond Path on the north side of the pond.,blueBlack,2.3,3,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007372/deer-brook-trail,https://cdn2.apstatic.com/photos/hike/7039098_sqsmall_1555090391.jpg,https://cdn2.apstatic.com/photos/hike/7039098_small_1555090391.jpg,https://cdn2.apstatic.com/photos/hike/7039098_smallMed_1555090391.jpg,https://cdn2.apstatic.com/photos/hike/7039098_medium_1555090391.jpg,0.8,0,-776,1051,275,44.3343,-68.2676,Unknown,,1970-01-01 00:00:00
100,Acadia,7007396,Sargent Northwest Trail,Trail,A rugged and more remote trail that climbs Acadia’s 2nd highest peak and has great 360-degree views,black,4.5,4,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007396/sargent-northwest-trail,https://cdn2.apstatic.com/photos/hike/7050281_sqsmall_1555690317.jpg,https://cdn2.apstatic.com/photos/hike/7050281_small_1555690317.jpg,https://cdn2.apstatic.com/photos/hike/7050281_smallMed_1555690317.jpg,https://cdn2.apstatic.com/photos/hike/7050281_medium_1555690317.jpg,1.0,819,0,1354,536,44.3466,-68.2867,Unknown,,1970-01-01 00:00:00
101,Acadia,7009606,Amphitheatre East Spur,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7009606/amphitheatre-east-spur,,,,,0.0,1,0,309,307,44.3234,-68.2558,Unknown,,1970-01-01 00:00:00
102,Acadia,7007475,Jordan Pond House Trail,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007475/jordan-pond-house-trail,https://cdn2.apstatic.com/photos/hike/7043608_sqsmall_1555108610.jpg,https://cdn2.apstatic.com/photos/hike/7043608_small_1555108610.jpg,https://cdn2.apstatic.com/photos/hike/7043608_smallMed_1555108610.jpg,https://cdn2.apstatic.com/photos/hike/7043608_medium_1555108610.jpg,0.1,17,0,295,277,44.322,-68.2544,Unknown,,1970-01-01 00:00:00
103,Acadia,7007477,Jordan Pond House Trail,Connector,,green,0.0,0,"Bar Harbor, Maine",https://www.hikingproject.com/trail/7007477/jordan-pond-house-trail,https://cdn2.apstatic.com/photos/hike/7015059_sqsmall_1554825719.jpg,https://cdn2.apstatic.com/photos/hike/7015059_small_1554825719.jpg,https://cdn2.apstatic.com/photos/hike/7015059_smallMed_1554825719.jpg,https://cdn2.apstatic.com/photos/hike/7015059_medium_1554825719.jpg,0.1,1,-6,302,298,44.3207,-68.2528,Unknown,,1970-01-01 00:00:00
